node id,name,parent node id,node type,node class,parent relation,context,identifier,description
JAVA:494,JSP,JAVA:958,concept,concept,subconcept of,Java software programming,,JSP: Java software programming: Web programming
JAVA:495,JSP,JAVA:369,concept,concept,subconcept of,Java software programming,,JSP: Java software programming: Web programming
JAVA:496,Jstack,JAVA:927,concept,concept,subconcept of,Java software programming,,Jstack: Java software programming: Web programming
JAVA:497,Jstack,JAVA:906,concept,concept,related,Java software programming,,Jstack: Java software programming: Web programming
JAVA:498,Jstat,JAVA:583,concept,concept,subconcept of,Java software programming,,Jstat: Java software programming: Web programming
JAVA:499,Jstat,JAVA:514,concept,concept,same as,Java software programming,,Jstat: Java software programming: Web programming
JAVA:500,JstatD,JAVA:514,concept,concept,related,Java software programming,,JstatD: Java software programming: Web programming
JAVA:501,JstatD,JAVA:583,concept,concept,subconcept of,Java software programming,,JstatD: Java software programming: Web programming
JAVA:502,JstatD,JAVA:511,concept,concept,same as,Java software programming,,JstatD: Java software programming: Web programming
JAVA:503,JTA,JAVA:467,concept,concept,subconcept of,Java software programming,,JTA: Java software programming: Web programming
JAVA:504,Junit,JAVA:935,concept,concept,subconcept of,Java software programming,,Junit: Java software programming: Web programming
JAVA:505,JUNIT,JAVA:935,concept,concept,subconcept of,Java software programming,,JUNIT: Java software programming: Web programming
JAVA:506,JVM,JAVA:408,concept,concept,related,Java software programming,,JVM: Java software programming: Web programming
JAVA:507,JVM,JAVA:367,concept,concept,related,Java software programming,,JVM: Java software programming: Web programming
JAVA:508,JVM,JAVA:512,concept,concept,related,Java software programming,,JVM: Java software programming: Web programming
JAVA:509,JVM,JAVA:109,concept,concept,related,Java software programming,,JVM: Java software programming: Web programming
JAVA:510,JVM,JAVA:946,concept,concept,related,Java software programming,,JVM: Java software programming: Web programming
JAVA:511,JVM Jstat Daemon,JAVA:467,concept,concept,subconcept of,Java software programming,,JVM Jstat Daemon: Java software programming: Web programming
JAVA:512,JVM Languages,JAVA:407,concept,concept,related,Java software programming,,JVM Languages: Java software programming: Web programming
JAVA:513,JVM Languages,JAVA:109,concept,concept,related,Java software programming,,JVM Languages: Java software programming: Web programming
JAVA:514,JVM Statistics,JAVA:367,concept,concept,related,Java software programming,,JVM Statistics: Java software programming: Web programming
JAVA:515,Jython,JAVA:699,concept,concept,related,Java software programming,,Jython: Java software programming: Web programming
JAVA:516,Jython,JAVA:407,concept,concept,subconcept of,Java software programming,,Jython: Java software programming: Web programming
JAVA:517,Keygen,JAVA:466,concept,concept,subconcept of,Java software programming,,Keygen: Java software programming: Web programming
JAVA:518,Keystore,JAVA:517,concept,concept,related,Java software programming,,Keystore: Java software programming: Web programming
JAVA:519,khan academy,JAVA:318,concept,concept,subconcept of,Google Appengine,,khan academy: Google Appengine: Web programming
JAVA:520,lazy loading,JAVA:59,concept,concept,subconcept of,Java Hibernate,,lazy loading: Java Hibernate: Web programming
JAVA:521,level 1 cache,JAVA:117,concept,concept,subconcept of,Java Hibernate,,level 1 cache: Java Hibernate: Web programming
JAVA:522,level 2 cache,JAVA:117,concept,concept,subconcept of,Java Hibernate,,level 2 cache: Java Hibernate: Web programming
JAVA:523,Libraries,JAVA:187,concept,concept,subconcept of,Java software programming,,Libraries: Java software programming: Web programming
JAVA:524,Licence Plugin,JAVA:560,concept,concept,subconcept of,Java software programming,,Licence Plugin: Java software programming: Web programming
JAVA:525,Lightweight Process,JAVA:591,concept,concept,subconcept of,Java software programming,,Lightweight Process: Java software programming: Web programming
JAVA:526,Linear,JAVA:13,concept,concept,subconcept of,Java software programming,,Linear: Java software programming: Web programming
JAVA:527,Linear Probing,JAVA:329,concept,concept,subconcept of,Java software programming,,Linear Probing: Java software programming: Web programming
JAVA:528,Linear Search,JAVA:777,concept,concept,subconcept of,Java software programming,,Linear Search: Java software programming: Web programming
JAVA:529,Linked List,JAVA:532,concept,concept,subconcept of,Java software programming,,Linked List: Java software programming: Web programming
JAVA:530,Liskov Substituion Principle,JAVA:830,concept,concept,subconcept of,Java software programming,,Liskov Substituion Principle: Java software programming: Web programming
JAVA:531,Lisp,JAVA:280,concept,concept,subconcept of,Java software programming,,Lisp: Java software programming: Web programming
JAVA:532,List,JAVA:624,concept,concept,subconcept of,Java software programming,,List: Java software programming: Web programming
JAVA:533,list collection,JAVA:131,concept,concept,subconcept of,Java Hibernate,,list collection: Java Hibernate: Web programming
JAVA:534,LOB column,JAVA:133,concept,concept,subconcept of,Java Hibernate,,LOB column: Java Hibernate: Web programming
JAVA:535,local,JAVA:561,concept,concept,subconcept of,Maven Java Programming,,local: Maven Java Programming: Web programming
JAVA:536,local git repository,JAVA:302,concept,concept,subconcept of,Java Git Version Control,,local git repository: Java Git Version Control: Web programming
JAVA:537,Lock,JAVA:875,concept,concept,subconcept of,Java software programming,,Lock: Java software programming: Web programming
JAVA:538,Lock Objects,JAVA:537,concept,concept,subconcept of,Java software programming,,Lock Objects: Java software programming: Web programming
JAVA:539,Logarithmic,JAVA:13,concept,concept,subconcept of,Java software programming,,Logarithmic: Java software programming: Web programming
JAVA:540,Logic Programming,JAVA:274,concept,concept,subconcept of,Java software programming,,Logic Programming: Java software programming: Web programming
JAVA:541,Logic Programming,JAVA:682,concept,concept,subconcept of,Java software programming,,Logic Programming: Java software programming: Web programming
JAVA:542,Loose Coupling,JAVA:211,concept,concept,subconcept of,Java software programming,,Loose Coupling: Java software programming: Web programming
JAVA:543,mail,JAVA:40,concept,concept,subconcept of,Google Appengine,,mail: Google Appengine: Web programming
JAVA:544,mailing list,JAVA:669,concept,concept,subconcept of,Maven Java Programming,,mailing list: Maven Java Programming: Web programming
JAVA:545,Managed Operations,JAVA:127,concept,concept,subconcept of,Java software programming,,Managed Operations: Java software programming: Web programming
JAVA:546,Management Automation,JAVA:127,concept,concept,subconcept of,Java software programming,,Management Automation: Java software programming: Web programming
JAVA:547,Manifest File,JAVA:432,concept,concept,related,Java software programming,,Manifest File: Java software programming: Web programming
JAVA:548,manual scaling,JAVA:399,concept,concept,subconcept of,Google Appengine,,manual scaling: Google Appengine: Web programming
JAVA:549,many-to-many,JAVA:59,concept,concept,subconcept of,Java Hibernate,,many-to-many: Java Hibernate: Web programming
JAVA:550,many-to-one,JAVA:59,concept,concept,subconcept of,Java Hibernate,,many-to-one: Java Hibernate: Web programming
JAVA:551,Map,JAVA:588,concept,concept,subconcept of,Java software programming,,Map: Java software programming: Web programming
JAVA:552,Markup Language,JAVA:903,concept,concept,subconcept of,Java software programming,,Markup Language: Java software programming: Web programming
JAVA:553,Markup Language,JAVA:681,concept,concept,subconcept of,Java software programming,,Markup Language: Java software programming: Web programming
JAVA:554,Markup Language,JAVA:982,concept,concept,related,Java software programming,,Markup Language: Java software programming: Web programming
JAVA:555,Markup Language,JAVA:388,concept,concept,subconcept of,Java software programming,,Markup Language: Java software programming: Web programming
JAVA:557,Maven,JAVA:99,concept,concept,subconcept of,Java software programming,,Maven: Java software programming: Web programming
JAVA:558,Maven,JAVA:669,concept,concept,related,Java software programming,,Maven: Java software programming: Web programming
JAVA:559,Maven Junit Plugin,JAVA:504,concept,concept,subconcept of,Java software programming,,Maven Junit Plugin: Java software programming: Web programming
JAVA:560,Maven Plugins,JAVA:557,concept,concept,subconcept of,Java software programming,,Maven Plugins: Java software programming: Web programming
JAVA:561,Maven Repository,JAVA:557,concept,concept,related,Java software programming,,Maven Repository: Java software programming: Web programming
JAVA:562,memcache,JAVA:40,concept,concept,subconcept of,Google Appengine,,memcache: Google Appengine: Web programming
JAVA:563,memcache appengine test,JAVA:42,concept,concept,subconcept of,Google Appengine,,memcache appengine test: Google Appengine: Web programming
JAVA:564,Memory,JAVA:506,concept,concept,subconcept of,Java software programming,,Memory: Java software programming: Web programming
JAVA:565,Memory Consistency Errors,JAVA:170,concept,concept,subconcept of,Java software programming,,Memory Consistency Errors: Java software programming: Web programming
JAVA:566,Memory Management,JAVA:904,concept,concept,subconcept of,Java software programming,,Memory Management: Java software programming: Web programming
JAVA:567,Memory Management,JAVA:680,concept,concept,subconcept of,Java software programming,,Memory Management: Java software programming: Web programming
JAVA:568,Memory Map,JAVA:340,concept,concept,related,Java software programming,,Memory Map: Java software programming: Web programming
JAVA:569,Mercurial,JAVA:944,concept,concept,subconcept of,Java software programming,,Mercurial: Java software programming: Web programming
JAVA:570,Mercury,JAVA:540,concept,concept,subconcept of,Java software programming,,Mercury: Java software programming: Web programming
JAVA:571,merge,JAVA:156,concept,concept,subconcept of,Subversion,,merge: Subversion: Web programming
JAVA:572,Merge Sort,JAVA:832,concept,concept,subconcept of,Java software programming,,Merge Sort: Java software programming: Web programming
JAVA:573,Message Driven Beans,JAVA:240,concept,concept,subconcept of,Java software programming,,Message Driven Beans: Java software programming: Web programming
JAVA:574,Message Driven Beans,JAVA:475,concept,concept,related,Java software programming,,Message Driven Beans: Java software programming: Web programming
JAVA:575,Messaging,JAVA:53,concept,concept,subconcept of,Java software programming,,Messaging: Java software programming: Web programming
JAVA:576,Metering,JAVA:711,concept,concept,subconcept of,Java software programming,,Metering: Java software programming: Web programming
JAVA:577,Methods,JAVA:119,concept,concept,subconcept of,Java software programming,,Methods: Java software programming: Web programming
JAVA:578,Metrics,JAVA:542,concept,concept,subconcept of,Java software programming,,Metrics: Java software programming: Web programming
JAVA:579,Modeling,JAVA:611,concept,concept,subconcept of,Java software programming,,Modeling: Java software programming: Web programming
JAVA:580,Modeling,JAVA:931,concept,concept,related,Java software programming,,Modeling: Java software programming: Web programming
JAVA:581,Modifier,JAVA:577,concept,concept,related,Java software programming,,Modifier: Java software programming: Web programming
JAVA:582,Modifier,JAVA:267,concept,concept,related,Java software programming,,Modifier: Java software programming: Web programming
JAVA:583,Monitoring Tools,JAVA:927,concept,concept,related,Java software programming,,Monitoring Tools: Java software programming: Web programming
JAVA:584,Monitoring Tools,JAVA:467,concept,concept,subconcept of,Java software programming,,Monitoring Tools: Java software programming: Web programming
JAVA:585,Multi Processing,JAVA:591,concept,concept,related,Java software programming,,Multi Processing: Java software programming: Web programming
JAVA:586,Multi Tasking,JAVA:591,concept,concept,related,Java software programming,,Multi Tasking: Java software programming: Web programming
JAVA:587,MultiDimensional Array,JAVA:54,concept,concept,subconcept of,Java software programming,,MultiDimensional Array: Java software programming: Web programming
JAVA:588,Multidimensional Collection,JAVA:187,concept,concept,subconcept of,Java software programming,,Multidimensional Collection: Java software programming: Web programming
JAVA:589,MultiMap,JAVA:551,concept,concept,subconcept of,Java software programming,,MultiMap: Java software programming: Web programming
JAVA:590,MultiSet,JAVA:808,concept,concept,subconcept of,Java software programming,,MultiSet: Java software programming: Web programming
JAVA:591,MultiThreading,JAVA:680,concept,concept,subconcept of,Java software programming,,MultiThreading: Java software programming: Web programming
JAVA:592,Mutable,JAVA:386,concept,concept,related,Java software programming,,Mutable: Java software programming: Web programming
JAVA:593,Mutex,JAVA:875,concept,concept,subconcept of,Java software programming,,Mutex: Java software programming: Web programming
JAVA:594,MVC,JAVA:53,concept,concept,subconcept of,Java software programming,,MVC: Java software programming: Web programming
JAVA:595,N Log N,JAVA:13,concept,concept,subconcept of,Java software programming,,N Log N: Java software programming: Web programming
JAVA:596,N+1 query problem,JAVA:520,concept,concept,subconcept of,Java Hibernate,,N+1 query problem: Java Hibernate: Web programming
JAVA:597,Native Programming,JAVA:478,concept,concept,subconcept of,Java software programming,,Native Programming: Java software programming: Web programming
JAVA:598,Natural Sort Order,JAVA:831,concept,concept,subconcept of,Java software programming,,Natural Sort Order: Java software programming: Web programming
JAVA:599,Netbeans,JAVA:374,concept,concept,subconcept of,Java software programming,,Netbeans: Java software programming: Web programming
JAVA:600,Nightly Builds,JAVA:99,concept,concept,subconcept of,Java software programming,,Nightly Builds: Java software programming: Web programming
JAVA:602,Normalization,JAVA:211,concept,concept,subconcept of,Java software programming,,Normalization: Java software programming: Web programming
JAVA:603,Notify,JAVA:909,concept,concept,subconcept of,Java software programming,,Notify: Java software programming: Web programming
JAVA:604,NUNIT,JAVA:935,concept,concept,subconcept of,Java software programming,,NUNIT: Java software programming: Web programming
JAVA:605,OAuth,JAVA:66,concept,concept,subconcept of,Java software programming,,OAuth: Java software programming: Web programming
JAVA:606,Object,JAVA:579,concept,concept,subconcept of,Java software programming,,Object: Java software programming: Web programming
JAVA:607,Object,JAVA:433,concept,concept,subconcept of,Java software programming,,Object: Java software programming: Web programming
JAVA:608,object cache,JAVA:117,concept,concept,subconcept of,Java Hibernate,,object cache: Java Hibernate: Web programming
JAVA:609,Object Diagram,JAVA:859,concept,concept,subconcept of,Java software programming,,Object Diagram: Java software programming: Web programming
JAVA:610,Object Orientation Concepts,JAVA:611,concept,concept,subconcept of,Java software programming,,Object Orientation Concepts: Java software programming: Web programming
JAVA:611,Object Oriented Design,JAVA:440,concept,concept,subconcept of,Java software programming,,Object Oriented Design: Java software programming: Web programming
JAVA:612,Old Generation,JAVA:286,concept,concept,subconcept of,Java software programming,,Old Generation: Java software programming: Web programming
JAVA:613,one-to-many,JAVA:59,concept,concept,subconcept of,Java Hibernate,,one-to-many: Java Hibernate: Web programming
JAVA:614,one-to-one,JAVA:59,concept,concept,subconcept of,Java Hibernate,,one-to-one: Java Hibernate: Web programming
JAVA:615,Open Close Principle,JAVA:830,concept,concept,subconcept of,Java software programming,,Open Close Principle: Java software programming: Web programming
JAVA:616,Open Source Components,JAVA:827,concept,concept,subconcept of,Java software programming,,Open Source Components: Java software programming: Web programming
JAVA:617,OpenJDK,JAVA:465,concept,concept,subconcept of,Java software programming,,OpenJDK: Java software programming: Web programming
JAVA:618,Operations on Collections,JAVA:532,concept,concept,subconcept of,Java software programming,,Operations on Collections: Java software programming: Web programming
JAVA:619,ORB,JAVA:729,concept,concept,subconcept of,Java software programming,,ORB: Java software programming: Web programming
JAVA:620,orbd,JAVA:740,concept,concept,subconcept of,Java software programming,,orbd: Java software programming: Web programming
JAVA:621,orbd,JAVA:619,concept,concept,related,Java software programming,,orbd: Java software programming: Web programming
JAVA:622,order by,JAVA:368,concept,concept,subconcept of,Java Hibernate,,order by: Java Hibernate: Web programming
JAVA:623,order by clause,JAVA:533,concept,concept,subconcept of,Java Hibernate,,order by clause: Java Hibernate: Web programming
JAVA:624,Ordered Collection,JAVA:187,concept,concept,subconcept of,Java software programming,,Ordered Collection: Java software programming: Web programming
JAVA:625,ORM,JAVA:464,concept,concept,related,Java software programming,,ORM: Java software programming: Web programming
JAVA:626,ORM,JAVA:185,concept,concept,related,Java software programming,,ORM: Java software programming: Web programming
JAVA:627,orm,JAVA:344,concept,concept,subconcept of,Java Hibernate,,orm: Java Hibernate: Web programming
JAVA:628,orm inheritance,JAVA:354,concept,concept,subconcept of,Java Hibernate,,orm inheritance: Java Hibernate: Web programming
JAVA:629,Out Of Memory Error,JAVA:341,concept,concept,subconcept of,Java software programming,,Out Of Memory Error: Java software programming: Web programming
JAVA:630,Out Of Memory Error,JAVA:848,concept,concept,related,Java software programming,,Out Of Memory Error: Java software programming: Web programming
JAVA:631,PaaS,JAVA:127,concept,concept,subconcept of,Java software programming,,PaaS: Java software programming: Web programming
JAVA:632,package,JAVA:102,concept,concept,subconcept of,Maven Java Programming,,package: Maven Java Programming: Web programming
JAVA:633,Package Cohesion Principle,JAVA:213,concept,concept,subconcept of,Java software programming,,Package Cohesion Principle: Java software programming: Web programming
JAVA:634,Package Coupling Principle,JAVA:213,concept,concept,subconcept of,Java software programming,,Package Coupling Principle: Java software programming: Web programming
JAVA:635,Package Diagram,JAVA:859,concept,concept,subconcept of,Java software programming,,Package Diagram: Java software programming: Web programming
JAVA:636,pagespeed,JAVA:26,concept,concept,subconcept of,Google Appengine,,pagespeed: Google Appengine: Web programming
JAVA:637,Parallel GC,JAVA:283,concept,concept,subconcept of,Java software programming,,Parallel GC: Java software programming: Web programming
JAVA:638,Parameterized Test,JAVA:504,concept,concept,subconcept of,Java software programming,,Parameterized Test: Java software programming: Web programming
JAVA:639,Parameters,JAVA:267,concept,concept,related,Java software programming,,Parameters: Java software programming: Web programming
JAVA:640,Parameters,JAVA:207,concept,concept,related,Java software programming,,Parameters: Java software programming: Web programming
JAVA:641,Parameters,JAVA:577,concept,concept,related,Java software programming,,Parameters: Java software programming: Web programming
JAVA:642,Pass By Reference,JAVA:639,concept,concept,subconcept of,Java software programming,,Pass By Reference: Java software programming: Web programming
JAVA:643,Pass By Reference,JAVA:719,concept,concept,related,Java software programming,,Pass By Reference: Java software programming: Web programming
JAVA:644,Pass By Value,JAVA:639,concept,concept,subconcept of,Java software programming,,Pass By Value: Java software programming: Web programming
JAVA:645,Patch,JAVA:826,concept,concept,subconcept of,Java software programming,,Patch: Java software programming: Web programming
JAVA:646,Pay Per Use,JAVA:127,concept,concept,subconcept of,Java software programming,,Pay Per Use: Java software programming: Web programming
JAVA:647,Peek,JAVA:708,concept,concept,related,Java software programming,,Peek: Java software programming: Web programming
JAVA:648,Peek,JAVA:618,concept,concept,related,Java software programming,,Peek: Java software programming: Web programming
JAVA:649,Peek,JAVA:845,concept,concept,related,Java software programming,,Peek: Java software programming: Web programming
JAVA:650,pending latency,JAVA:26,concept,concept,subconcept of,Google Appengine,,pending latency: Google Appengine: Web programming
JAVA:651,Perfect Hash Function,JAVA:329,concept,concept,subconcept of,Java software programming,,Perfect Hash Function: Java software programming: Web programming
JAVA:652,Permanent Generation,JAVA:286,concept,concept,subconcept of,Java software programming,,Permanent Generation: Java software programming: Web programming
JAVA:653,PermGenSpace,JAVA:652,concept,concept,related,Java software programming,,PermGenSpace: Java software programming: Web programming
JAVA:654,PermGenSpace,JAVA:341,concept,concept,subconcept of,Java software programming,,PermGenSpace: Java software programming: Web programming
JAVA:655,persistent objects,JAVA:344,concept,concept,subconcept of,Java Hibernate,,persistent objects: Java Hibernate: Web programming
JAVA:656,PHP,JAVA:681,concept,concept,subconcept of,Java software programming,,PHP: Java software programming: Web programming
JAVA:657,PHP,JAVA:388,concept,concept,subconcept of,Java software programming,,PHP: Java software programming: Web programming
JAVA:658,PHP,JAVA:903,concept,concept,subconcept of,Java software programming,,PHP: Java software programming: Web programming
JAVA:659,php runtime,JAVA:38,concept,concept,subconcept of,Google Appengine,,php runtime: Google Appengine: Web programming
JAVA:660,Pipes and Filter,JAVA:53,concept,concept,subconcept of,Java software programming,,Pipes and Filter: Java software programming: Web programming
JAVA:661,plugins,JAVA:669,concept,concept,subconcept of,Maven Java Programming,,plugins: Maven Java Programming: Web programming
JAVA:662,Pointer,JAVA:719,concept,concept,related,Java software programming,,Pointer: Java software programming: Web programming
JAVA:663,Policytool,JAVA:466,concept,concept,subconcept of,Java software programming,,Policytool: Java software programming: Web programming
JAVA:664,Polylogarithmic,JAVA:526,concept,concept,subconcept of,Java software programming,,Polylogarithmic: Java software programming: Web programming
JAVA:665,polymorphic queries,JAVA:368,concept,concept,subconcept of,Java Hibernate,,polymorphic queries: Java Hibernate: Web programming
JAVA:666,Polymorphism,JAVA:284,concept,concept,related,Java software programming,,Polymorphism: Java software programming: Web programming
JAVA:667,Polymorphism,JAVA:610,concept,concept,subconcept of,Java software programming,,Polymorphism: Java software programming: Web programming
JAVA:668,Polynomial,JAVA:13,concept,concept,subconcept of,Java software programming,,Polynomial: Java software programming: Web programming
JAVA:669,POM,JAVA:557,concept,concept,subconcept of,Java software programming,,POM: Java software programming: Web programming
JAVA:670,POM,JAVA:557,concept,concept,subconcept of,Java software programming,,POM: Java software programming: Web programming
JAVA:671,Pop,JAVA:618,concept,concept,related,Java software programming,,Pop: Java software programming: Web programming
JAVA:672,Pop,JAVA:845,concept,concept,related,Java software programming,,Pop: Java software programming: Web programming
JAVA:673,Pop,JAVA:708,concept,concept,related,Java software programming,,Pop: Java software programming: Web programming
JAVA:674,prepare,JAVA:102,concept,concept,subconcept of,Maven Java Programming,,prepare: Maven Java Programming: Web programming
JAVA:675,Primitive Types,JAVA:644,concept,concept,related,Java software programming,,Primitive Types: Java software programming: Web programming
JAVA:676,Primitive Types,JAVA:69,concept,concept,related,Java software programming,,Primitive Types: Java software programming: Web programming
JAVA:677,Primitive Types,JAVA:433,concept,concept,subconcept of,Java software programming,,Primitive Types: Java software programming: Web programming
JAVA:678,Priority Queue,JAVA:708,concept,concept,subconcept of,Java software programming,,Priority Queue: Java software programming: Web programming
JAVA:679,Private,JAVA:581,concept,concept,subconcept of,Java software programming,,Private: Java software programming: Web programming
JAVA:680,Programming in Java,JAVA:440,concept,concept,subconcept of,Java software programming,,Programming in Java: Java software programming: Web programming
JAVA:681,Programming Language,JAVA:440,concept,concept,subconcept of,Java software programming,,Programming Language: Java software programming: Web programming
JAVA:682,Programming Paradigm,JAVA:440,concept,concept,subconcept of,Java software programming,,Programming Paradigm: Java software programming: Web programming
JAVA:683,project dependencies,JAVA:669,concept,concept,subconcept of,Maven Java Programming,,project dependencies: Maven Java Programming: Web programming
JAVA:684,Project Object Model,JAVA:557,concept,concept,subconcept of,Java software programming,,Project Object Model: Java software programming: Web programming
JAVA:685,project version,JAVA:669,concept,concept,subconcept of,Maven Java Programming,,project version: Maven Java Programming: Web programming
JAVA:686,Prolog,JAVA:540,concept,concept,subconcept of,Java software programming,,Prolog: Java software programming: Web programming
JAVA:687,Properties,JAVA:588,concept,concept,subconcept of,Java software programming,,Properties: Java software programming: Web programming
JAVA:688,Property Graph,JAVA:320,concept,concept,related,Java software programming,,Property Graph: Java software programming: Web programming
JAVA:689,Protected,JAVA:581,concept,concept,subconcept of,Java software programming,,Protected: Java software programming: Web programming
JAVA:690,Provided Dependency,JAVA:203,concept,concept,subconcept of,Maven Java Programming,,Provided Dependency: Maven Java Programming: Web programming
JAVA:691,Provisioning,JAVA:127,concept,concept,subconcept of,Java software programming,,Provisioning: Java software programming: Web programming
JAVA:692,Proxy,JAVA:212,concept,concept,subconcept of,Java software programming,,Proxy: Java software programming: Web programming
JAVA:693,Pub Sub,JAVA:53,concept,concept,subconcept of,Java software programming,,Pub Sub: Java software programming: Web programming
JAVA:694,Public,JAVA:581,concept,concept,subconcept of,Java software programming,,Public: Java software programming: Web programming
JAVA:695,Publisher,JAVA:917,concept,concept,subconcept of,Java software programming,,Publisher: Java software programming: Web programming
JAVA:696,Push,JAVA:618,concept,concept,related,Java software programming,,Push: Java software programming: Web programming
JAVA:697,Push,JAVA:845,concept,concept,related,Java software programming,,Push: Java software programming: Web programming
JAVA:698,Push,JAVA:708,concept,concept,related,Java software programming,,Push: Java software programming: Web programming
JAVA:699,Python,JAVA:388,concept,concept,subconcept of,Java software programming,,Python: Java software programming: Web programming
JAVA:700,Python,JAVA:903,concept,concept,subconcept of,Java software programming,,Python: Java software programming: Web programming
JAVA:701,Python,JAVA:681,concept,concept,subconcept of,Java software programming,,Python: Java software programming: Web programming
JAVA:702,python runtime,JAVA:38,concept,concept,subconcept of,Google Appengine,,python runtime: Google Appengine: Web programming
JAVA:703,Quadratic,JAVA:13,concept,concept,subconcept of,Java software programming,,Quadratic: Java software programming: Web programming
JAVA:704,Quadratic Probing,JAVA:329,concept,concept,subconcept of,Java software programming,,Quadratic Probing: Java software programming: Web programming
JAVA:705,Quality Engineering,JAVA:828,concept,concept,subconcept of,Java software programming,,Quality Engineering: Java software programming: Web programming
JAVA:706,query,JAVA:191,concept,concept,subconcept of,Google Appengine,,query: Google Appengine: Web programming
JAVA:707,query cache,JAVA:117,concept,concept,subconcept of,Java Hibernate,,query cache: Java Hibernate: Web programming
JAVA:708,Queue,JAVA:475,concept,concept,subconcept of,Java software programming,,Queue: Java software programming: Web programming
JAVA:709,Queue,JAVA:624,concept,concept,subconcept of,Java software programming,,Queue: Java software programming: Web programming
JAVA:710,Quick Sort,JAVA:832,concept,concept,subconcept of,Java software programming,,Quick Sort: Java software programming: Web programming
JAVA:711,Quota,JAVA:127,concept,concept,subconcept of,Java software programming,,Quota: Java software programming: Web programming
JAVA:712,quotas and limits,JAVA:313,concept,concept,subconcept of,Google Appengine,,quotas and limits: Google Appengine: Web programming
JAVA:713,Race Condition,JAVA:153,concept,concept,subconcept of,Java software programming,,Race Condition: Java software programming: Web programming
JAVA:714,Rackspace,JAVA:372,concept,concept,subconcept of,Java software programming,,Rackspace: Java software programming: Web programming
JAVA:715,Radix Tree,JAVA:777,concept,concept,subconcept of,Java software programming,,Radix Tree: Java software programming: Web programming
JAVA:716,Realization,JAVA:722,concept,concept,subconcept of,Java software programming,,Realization: Java software programming: Web programming
JAVA:717,Receiver,JAVA:708,concept,concept,subconcept of,Java software programming,,Receiver: Java software programming: Web programming
JAVA:718,Refactoring,JAVA:211,concept,concept,subconcept of,Java software programming,,Refactoring: Java software programming: Web programming
JAVA:719,Reference,JAVA:566,concept,concept,subconcept of,Java software programming,,Reference: Java software programming: Web programming
JAVA:720,Regression Testing,JAVA:900,concept,concept,subconcept of,Java software programming,,Regression Testing: Java software programming: Web programming
JAVA:721,Regression Testing,JAVA:930,concept,concept,subconcept of,Java software programming,,Regression Testing: Java software programming: Web programming
JAVA:722,Relationships,JAVA:579,concept,concept,subconcept of,Java software programming,,Relationships: Java software programming: Web programming
JAVA:723,Release Management,JAVA:557,concept,concept,subconcept of,Java software programming,,Release Management: Java software programming: Web programming
JAVA:724,releases,JAVA:864,concept,concept,subconcept of,Subversion,,releases: Subversion: Web programming
JAVA:725,remote,JAVA:561,concept,concept,subconcept of,Maven Java Programming,,remote: Maven Java Programming: Web programming
JAVA:726,remote git repository,JAVA:302,concept,concept,subconcept of,Java Git Version Control,,remote git repository: Java Git Version Control: Web programming
JAVA:727,Remote Interface,JAVA:240,concept,concept,subconcept of,Java software programming,,Remote Interface: Java software programming: Web programming
JAVA:728,Remote Object Registry,JAVA:746,concept,concept,related,Java software programming,,Remote Object Registry: Java software programming: Web programming
JAVA:729,Remote Procedure Call,JAVA:680,concept,concept,subconcept of,Java software programming,,Remote Procedure Call: Java software programming: Web programming
JAVA:730,Remove,JAVA:618,concept,concept,subconcept of,Java software programming,,Remove: Java software programming: Web programming
JAVA:731,Reporting,JAVA:557,concept,concept,subconcept of,Java software programming,,Reporting: Java software programming: Web programming
JAVA:732,Repository,JAVA:944,concept,concept,subconcept of,Java software programming,,Repository: Java software programming: Web programming
JAVA:733,REST,JAVA:967,concept,concept,subconcept of,Java software programming,,REST: Java software programming: Web programming
JAVA:734,Return,JAVA:639,concept,concept,subconcept of,Java software programming,,Return: Java software programming: Web programming
JAVA:735,Reuse/Release Equivalence,JAVA:633,concept,concept,subconcept of,Java software programming,,Reuse/Release Equivalence: Java software programming: Web programming
JAVA:736,Rhino,JAVA:452,concept,concept,related,Java software programming,,Rhino: Java software programming: Web programming
JAVA:737,Rhino,JAVA:407,concept,concept,subconcept of,Java software programming,,Rhino: Java software programming: Web programming
JAVA:738,RMI,JAVA:727,concept,concept,related,Java software programming,,RMI: Java software programming: Web programming
JAVA:739,RMI Daemon,JAVA:183,concept,concept,subconcept of,Java software programming,,RMI Daemon: Java software programming: Web programming
JAVA:740,RMI Tools,JAVA:467,concept,concept,subconcept of,Java software programming,,RMI Tools: Java software programming: Web programming
JAVA:741,Rmic,JAVA:738,concept,concept,related,Java software programming,,Rmic: Java software programming: Web programming
JAVA:742,Rmic,JAVA:740,concept,concept,subconcept of,Java software programming,,Rmic: Java software programming: Web programming
JAVA:743,Rmic,JAVA:860,concept,concept,related,Java software programming,,Rmic: Java software programming: Web programming
JAVA:744,Rmid,JAVA:740,concept,concept,subconcept of,Java software programming,,Rmid: Java software programming: Web programming
JAVA:745,Rmid,JAVA:739,concept,concept,related,Java software programming,,Rmid: Java software programming: Web programming
JAVA:746,Rmiregistry,JAVA:740,concept,concept,subconcept of,Java software programming,,Rmiregistry: Java software programming: Web programming
JAVA:747,rollback,JAVA:34,concept,concept,subconcept of,Google Appengine,,rollback: Google Appengine: Web programming
